site,text,label,score
twitter,should i buy two more..? that's my only question,LABEL_0,0.9728312492370605
twitter,can anyone please respond to my do?,LABEL_0,0.9227782487869263
twitter,the for lui i'm so excited proud to wear this beautiful shirt,LABEL_1,0.9451823830604553
twitter,so two shirts are now not some. even if available in different colors. I just want to point out that not everyone likes to feel cold in the stomach area...,LABEL_0,0.9825840592384338
twitter,despite repeated complaints no response from your side for poor amenities . tell me please shall i escapade the matter to consumer court .,LABEL_0,0.9694175124168396
twitter,my order hasn't arrived 51763395560,LABEL_0,0.9649184346199036
twitter,hello! i ordered something on 27 feb (up) and it hasn't been despatched yet. i go on holiday tuesday th and have bikinis etc in the order. can you let me know whether it's likely my order will arrive in time? otherwise i will need to source the items elsewhere.,LABEL_0,0.9488165974617004
twitter,"do you offer alternative delivery provides? unfortunately for me i paid extra for 'next-day' delivery, but as it was shipped with   it hasn't arrived on time!",LABEL_0,0.9782972931861877
twitter,"hi, before i leg some carrier bags into town with me, could you confirm that you're still doing the voucher for clothes to recycle? i can't find anything on the pp.",LABEL_0,0.9690796136856079
twitter,"i have shared the details again in do, kindly check.",LABEL_0,0.5426806211471558
twitter,"yea, the same item was on the rack. could've just switched it out. also, it wasn't pinned to the mannequin. i took my money elsewhere! best wishes!",LABEL_0,0.9722895622253418
twitter,meeting oceanic or park via valley. is that none appears to me with the option to collect orders,LABEL_0,0.9726024866104126
twitter,"as i said, unable to do you. will drop an email.",LABEL_0,0.9803178310394287
twitter,not able to send a do unfortunately. my order no. is 26715149952 (online from the pp in india) in case that helps.,LABEL_0,0.978817880153656
twitter,i have been in touch with customer care since january 2023! we're in march now!,LABEL_1,0.5401365756988525
twitter,"next generation marketplace, maybe something for you to take a look at, including your outfits on altars?",LABEL_0,0.6223077774047852
twitter,hi i have message you,LABEL_0,0.7975875735282898
twitter,i was informed that i will get my refund on 26/1/23 but again unfortunately till today i don't get my refund. i have tried calling customer service so many times and every time i was informed to get my refund in one week and also my mail was not replied.,LABEL_0,0.973868727684021
twitter,i have ordered from h&m pp on 1/1/23 and received it on 3/3/23 but unfortunately 2 of the 3 items are too big to wear so i register a return on 10/1/23.the items were picked up on 11/1/23. order number - 26439907472,LABEL_0,0.9511992335319519
twitter,i was informed that i will get my refund on 26/1/23 but again unfortunately till today i don't get my refund. i have tried calling customer service so many times and every time i was informed to get my refund in one week and also my mail was not replied,LABEL_0,0.9729602932929993
twitter,hi i've paid for next day delivery and had no updated from yourself or very and no parcel arrive.,LABEL_0,0.9791426658630371
twitter,his i've picked up and order and the wrong item has been sent. how do i return if i can't select the item as it's not in the order?,LABEL_0,0.9782081246376038
twitter,all sorted now thank you x,LABEL_1,0.7731465697288513
twitter,"order number; 51758731970 ordered 2 days ago, says delivery in 2-4 days but still not been despatched?",LABEL_0,0.9507782459259033
twitter,"the pp has kept crashing for the past couple of weeks, even after installing the most recent update, means i can't brows new in for longer that 10-20 seconds as it dies every time",LABEL_0,0.9792755842208862
twitter,when is the studio collection dropping online in canada? thanks,LABEL_0,0.971888542175293
twitter,"hello, i ordered a carry and paid next day delivery. cost me 6 but because you are too busy there's a delay! very disappointing. my daughter is going to an awards ceremony tonight and i now have to rush out to find a replacement! not happy!",LABEL_0,0.9804157614707947
twitter,"I have already sent it to you privately, give me a solution.",LABEL_0,0.8933473229408264
twitter,hi h&m. when is the armada collection launching in the up please,LABEL_1,0.5417353510856628
twitter,"I red yesterday with a question about my return shipment, please respond!",LABEL_0,0.9599497318267822
twitter,south africa,LABEL_0,0.8278527855873108
twitter,"You are a brand that I love very much, your products are very good.. but your service and customer service in Turkey is very bad :(",LABEL_1,0.5221517086029053
twitter,hi ordered online clothes from monk can i still return restore ?,LABEL_0,0.9601027965545654
twitter,"just placed an order using my 15% h&m move discount code, but only 7.5% came off? can you fix this?",LABEL_0,0.9685186147689819
twitter,can i know how to contact with your for own your brand store or we can say become a store member of your group because i didn't find any useful things on the webster,LABEL_0,0.9761301875114441
twitter,.   hm...(put intended) guess being a member is a privilege and will cost me more to buy clothes at   made me laugh (in a good way ll),LABEL_0,0.8405135869979858
twitter,i've did you the details on twitter.,LABEL_0,0.8734260201454163
twitter,you are so smart,LABEL_0,0.6512118577957153
twitter,"thank you i will do. i do realise it's a first world problem and i'm off the ceiling now, it's mainly the cheek of the delivery agent claiming to have attempted delivery when i know it is not the case! and it was time sensitive.",LABEL_0,0.9651175737380981
twitter,"Drop a hint of the time, will it be at 00:00?",LABEL_0,0.9634361863136292
twitter,"hi. i paid for next day delivery and your delivery partner (very) has claimed to attempt delivery - they haven't, it's a fiction and tomorrow is too late. i'd like the delivery cost refused please.",LABEL_0,0.9794756174087524
twitter,worst placing order experience of all time. can't update address. some other address is picked instead of what is type zero logic applied in text box variations. please consider hiring covers next and not models is: still struggling to change address & place order.,LABEL_0,0.980591356754303
twitter,I told them,LABEL_0,0.9523455500602722
twitter,sent you a do,LABEL_0,0.9024837613105774
twitter,"The one who has attended to me has not told me that, she has answered me something else when I asked her. and she has written my data in the copy that remains in the box of said change.",LABEL_0,0.972353994846344
twitter,"Good evening, the code my keeps appearing and my money has been deduced from my bank and there are already 3 comforts that the same thing happens to me and nothing that they give me a solution because I wanted to take advantage of the anniversary discount and nothing I need an answer?",LABEL_1,0.8957726359367371
twitter,"of, thanks a lot",LABEL_1,0.8755559921264648
twitter,you've canceled my order without intimating me. what about my refund?,LABEL_0,0.9764654040336609
twitter,Their answers are useless and it is clear to me that they are one more of all the stores. they robbed my wife inside the store and did nothing. They stole more than 10 phone in one day in the store and the one who calls himself a store manager does nothing. very low his store.,LABEL_0,0.9811237454414368
twitter,"Good afternoon, but if it is not an online order, can I take it to a celerity point? I don't have a form, I bought it in a store",LABEL_0,0.9440122246742249
twitter,"hello, what i ordered is too small. but my package didn't include a paid return label. how do i get a return label please? thank you!",LABEL_0,0.9742324352264404
twitter,providing false assurances to naive customers. it's been 10 days and i am still waiting for someone to contact me for my refund. over and above that they say that refund has been processes. then where is it? stop looting a common man!,LABEL_0,0.9809327125549316
twitter,"hello! can you tell me whether an item is out of stock for good? i want to sign up for modifications for item 1040459008 - specifically the dark purple oversized flannel. but everything with that number is completely out of stock, so does that mean it's gone forever?",LABEL_0,0.9764488935470581
twitter,thanks for responding. i spoke to someone this morning and it has all been sorted.,LABEL_1,0.596630334854126
twitter,hope! tried that too. still crashing but only on the new arrivals section,LABEL_0,0.9564543962478638
twitter,also happening to me! can't get through the new arrivals without it crashing. is and pp are both up to date,LABEL_0,0.9811031818389893
twitter,i took a bag of clothes to donate yesterday to the lakeside branch and a worker there told me it needed to be bigger! i was taken aback and am disappointed to be told my donation is not good enough,LABEL_0,0.9782577157020569
twitter,hi i ordered something yesterday but the order hasn't actually gone through and my money been taken?,LABEL_0,0.971637487411499
twitter,hi my order was shipped on february 21 but still not delivered and it says processes?,LABEL_0,0.9666884541511536
twitter,"guns give been trying to place an order for a long time. i contracted your customer care but they were not helpful. pa the error which is not allowing me to proceed further. i did try to enter different addresses but no use, is the problem specific to herald?",LABEL_0,0.9817901849746704
twitter,any update???,LABEL_0,0.9548723697662354
twitter,"khushboo ran, khushirai1995 l1a49 moran garden utter agar new delhi 110059, order id - 24518965052",LABEL_0,0.8088920712471008
twitter,please resolve the concern sap already waited 1 month for small thing,LABEL_0,0.9307278990745544
twitter,i've registered a case by calling you. check this case 0112747671,LABEL_0,0.8997420072555542
twitter,"Excuse me, I made an order but it was rejected, I tried twice, I was charged twice. Now can I do the refund?",LABEL_0,0.9777505397796631
twitter,hello. i made a purchase in-store through apple pay and i came to return some items that did not fit well and i am being denied the return because i don't have my physical card with me.,LABEL_0,0.9824919700622559
twitter,want to take advantage of the 15% membership off the up pp. it shows there's a pink option for this sandbag but when you click into it...there's not that option?? help,LABEL_0,0.8642394542694092
twitter,twitter won't let me do you. do you have an email address please? thanks.,LABEL_0,0.9011732339859009
twitter,hey       please stock art. no.1134524002 and art. no.1147454001 with size s,LABEL_0,0.7615978121757507
twitter,"I have already sent the message, I hope you can help me. thank you",LABEL_1,0.9089069962501526
twitter,please stock art. no.1134524002 with size s,LABEL_0,0.7771593928337097
twitter,"i've tried, it won't send. i've no idea why",LABEL_0,0.9800218939781189
twitter,it won't allow me to send a do,LABEL_0,0.9729503989219666
twitter,thanks very much!,LABEL_1,0.935657799243927
twitter,can i return bedding from h&m home bought in-store to a regular h&m store? conflicting into online! thanks,LABEL_0,0.9618736505508423
twitter,"hey, i just wanted to know when will article number- 1067430003 get back in stock in india?",LABEL_0,0.8554325103759766
twitter,hi h&m. when is your armada collection launching in the up please,LABEL_1,0.6702679395675659
twitter,shared. worst customer support lack of knowledge   name - lawrence milka anthony email - cmilkyas10,LABEL_0,0.9811104536056519
twitter,can i ask why you pp is soon itchy at the moment? seems to have been an issue since you added all the other bands on to the site. a lot of my friends are getting the same issue where the pp closes down when looking at new in,LABEL_0,0.9703984260559082
twitter,thank you. sent a do,LABEL_1,0.7775962948799133
twitter,hi. i returned a few items to my local store yesterday but the refund aren't reflecting on my   pp yet. please can someone get in contact with me? i have the returns receipts as evidence,LABEL_0,0.9281354546546936
twitter,thanks i've sent this into,LABEL_0,0.5553199648857117
twitter,"hello, it has been 25 days since my order was returned and i have still not received my refund!",LABEL_0,0.9655318260192871
twitter,hey can you tell me when will the product 1067430019 be restored in india.,LABEL_0,0.7004978656768799
twitter,gonderdim askitom,LABEL_0,0.8681216835975647
twitter,your chat option isn't working as i've told multiple times before. the order has still not even shipped.,LABEL_0,0.9802647829055786
twitter,"i visited your store in lexington, by today to buy a blazed and parts. when i got home this afternoon, i noticed that the cashier left the security device on the blazed. i live 150 miles from the nearest   store. called must serve. told me to go back to the store.",LABEL_0,0.9711823463439941
twitter,"i've just taken the tags off a brand new sleepsuit, the second in a two pack and found it has a hole in it. can i return just the one with the hole that hasn been worn? the other one has been worn and washed and is fine.",LABEL_0,0.8959697484970093
twitter,if i have taken the tags out of a recent order that i've made can i return it or am i out of luck?,LABEL_0,0.9765262007713318
twitter,have done,LABEL_0,0.8835281729698181
twitter,same in my store in brought.. staff not too helpful about how to resolve...,LABEL_0,0.9826499819755554
twitter,it won't let me send the private message,LABEL_0,0.9661509990692139
twitter,thieves!,LABEL_0,0.969093918800354
twitter,will you restoring men's shoes on your online store???,LABEL_0,0.965124249458313
twitter,"It's true, it happened to me with a t-shirt too.",LABEL_0,0.9563446640968323
twitter,"friends, take a good look at the tickets that little by little these of you speak in cheek out your receipt!",LABEL_1,0.9099107384681702
twitter,the pp keeps crashing. phone and pp both up to date. any ideas why this may be happening? been going on for days now,LABEL_0,0.9768109321594238
twitter,"hi, i bought items in the shop, lost the receipt (or was not given one, not sure), and i need it. i paid with credit card. can you reproduce the receipt please?",LABEL_0,0.976711630821228
twitter,apparently you are only able to take cash at the minute and not issue refund for the whole of the up. can you sweet when the system is up and running please save me travelling to the store again,LABEL_0,0.9459018111228943
twitter,can u reply to my do please,LABEL_0,0.9172552824020386
twitter,"i don't have a store near me, it's shut down",LABEL_0,0.982607901096344
twitter,hi. i purchased an item in glasgow and need to return it (i have the receipt). i live in england and don't have a h&m store anywhere near me. is there a way i can do this by post? thanks!,LABEL_0,0.9768546223640442
twitter,sorry hm i didn't mean to tag you this is just fir klan. but look at the difference in customer care been klan needs to be shut down.,LABEL_0,0.9759418964385986
twitter,order id 27174314132. i am yet to receive the refund of one item out of two items returned.,LABEL_0,0.9662729501724243
twitter,i've been trying your chat but your not always exist saying some issue occurred. your charcot sucks.,LABEL_0,0.9819360375404358
twitter,twitter isn't allowing me to send the do. you've the order number and order date. you can check other details from backed. i've given you sufficient information. something which has not been shipped for 4 days and where i live shouldn't be an issue for you to ship.,LABEL_0,0.9783340692520142
twitter,what do you want me to do? the order number is already in the screenshot.,LABEL_0,0.9610723853111267
twitter,i'm trying to generate a return and the online portal isn't recognising my order number. please can you assist?,LABEL_0,0.9732863306999207
twitter,even after boxing all details you guns are playing around since last one week..that shows your intention..now i will go to store and get this resolved my own way..you guns should resign that you couldn't handle the situation in 10 days and not a single call i received from you,LABEL_0,0.9744443893432617
twitter,"placed order on with feb, delivered to local shop for click and collect on word feb but still haven't received my pin to collect it. sent do on with feb and no reply. won't be returning as a customer in the future. shocking service in this day and age.",LABEL_0,0.9814079403877258
twitter,no updated yet from your side,LABEL_0,0.9638756513595581
twitter,27327510352 please expedite this delivery,LABEL_0,0.8291352391242981
twitter,i'm not able to track my order. your pp isn't working fine.,LABEL_0,0.9785690307617188
twitter,how do i cancel order quickly? just ordered to wrong address,LABEL_0,0.9798056483268738
twitter,"apparently not, if it sold well it would. it's a bit difficult and I understand you well, but yes, I would also fill my store with stuff that I sell.",LABEL_0,0.9556031227111816
twitter,"I, I would like to know why my order is suddenly canceled after having received a confirmation and paid? and also please when i get my money back?",LABEL_1,0.6066790223121643
twitter,it will sell less well. if it cells well it will stay. unfortunately those who like to buy it in the store.,LABEL_0,0.9744049310684204
twitter,"i bought a pair of trousers just a couple of weeks ago, and they've just totally gripped, torn in two. i was wearing them, can't believe it happened. can you replace them?",LABEL_0,0.97905433177948
twitter,"Hello, I placed an order from February 14 and it was supposed to be delivered in 3 to 5 days but it keeps saying ""in transit"", it doesn't go from there",LABEL_0,0.9671046733856201
twitter,"hi there, i've sent you a do, are you able to look into this please? thank you",LABEL_1,0.8529798984527588
twitter,followed washing/dwyer instructions and the jacket shrunk. not impressed,LABEL_0,0.9796313643455505
twitter,details sent on do,LABEL_0,0.9212880730628967
twitter,i'm fighting w   over my returns experience. such a shame and they keep writing most insulting&disturbing messages to me. saw few people under window too&perhaps will stay home&pray some more for now. and hope to buy my new necklaces too&didn't need so much trouble,LABEL_0,0.9725821018218994
twitter,it's my pleasure.,LABEL_0,0.8302528858184814
twitter,"hi, my order is missing items? i need a refund pus",LABEL_0,0.9763239026069641
twitter,"please make the gage born this way pink kiss shirt in adult sizes, i beg of you! i would like a men's all thanks!!!!",LABEL_1,0.9073401093482971
twitter,"hi, are you able to confirm if you've received my return please? cracking details say it's arrived with you but i haven't heard anything since. thanks in advance",LABEL_0,0.6288338303565979
twitter,i placed an order on with feb which said it will be delivered in-4 business days but it's been saying on very we're expecting your parcel since must and still no change in status. please advise,LABEL_0,0.7446064352989197
twitter,"still no order, and i'd like to get a refund before rendering it again",LABEL_0,0.9768500328063965
twitter,"I wanted to buy a bomber jacket and when I wanted to make the payment with the card I got an error, but they charged my card and the order was not generate or anything, it appears as if I had not bought anything yet.",LABEL_0,0.9806952476501465
twitter,"but then I generate the purchase again and they assure me that they are not going to give it to me for lost? I want the product, that's why my annoyance and interest.",LABEL_0,0.9790590405464172
twitter,That I need is to be assured that my order will arrive.,LABEL_0,0.908342182636261
twitter,thank you. i have do'd,LABEL_1,0.894077479839325
twitter,"it's already 48 hours , so i don't know what to do .. ?!",LABEL_0,0.977647066116333
twitter,I already wrote and sent mail,LABEL_0,0.9654591679573059
twitter,just curious to when the bugler cold is donna drop?,LABEL_0,0.9615177512168884
twitter,perfect thank you!,LABEL_1,0.9548969268798828
twitter,"the member says discount, can this be used more than once during the 4 days? for example if i place an order but then come restore tomorrow can i get 15% off again or not? x",LABEL_0,0.9451351761817932
twitter,"perfect, thank you very much",LABEL_1,0.9595068693161011
twitter,"if you have any further questions about this at all, please contact our in-pp chat or call us on 0203 005 0833 (mon-sat 9 am-6 pm get) and an agent will be happy to help. more into on this can be found here, thank you:   (2/2)",LABEL_1,0.8281790018081665
twitter,"hi diana, thank you for reaching out. the way our refund system works is the merchant first updated the voice on their end, which then automatically updated on our side of things so in this case we kindly advise reaching out to h&m again so they can action this correctly (1/2)",LABEL_1,0.9103164672851562
twitter,"very collected my   return in january & now   is saying h&m haven't reported it returned. i contracted h&m and they said they can see very received it and have issued a refund, yet on klan i still owe the full amount. can someone help with how to proceed?",LABEL_0,0.9573752284049988
twitter,"I wrote to them as they requested internally and they don't even read the messages, they are the same as dressed",LABEL_0,0.9818993806838989
twitter,"hi! got an order delivered by very yesterday, but it's nowhere to be seen",LABEL_0,0.9574459195137024
twitter,was wondering if you will be getting this item back in stock in the up daytime soon give checked in store and i can't find it anywhere in any size,LABEL_0,0.9757009148597717
twitter,i sent a do,LABEL_0,0.9220795035362244
twitter,"i am raising a serious complaint regarding my refund , it's. been like one month and everytime i approach your services they give the same answer and not solve any problem they say contact your bank but until unless you give a reference that refund is happened",LABEL_0,0.9779040813446045
twitter,I can't contact you privately this is blocked on your side,LABEL_0,0.9755018949508667
twitter,"good morning, could someone get back to me regards the plus member discount for over 40, mine will not apply. thank you",LABEL_1,0.7375041246414185
twitter,i have sent you a message as requested to no response,LABEL_0,0.9639565348625183
twitter,done the needful. now awaiting your response.,LABEL_0,0.9354493021965027
twitter,now when i sent information on into..you guns even gathered you acknowledge the same..why are you missing things when it can be sorted out easily,LABEL_0,0.9784513711929321
twitter,"excellent, thank you for the quick response",LABEL_1,0.9632678031921387
twitter,"my wife ordered something from you that your site claims was shipped on 12/10. can't find a way to get through to a car. all your virtual assistant and site say is ""package processes and waiting for del picked."" it's now 2/23. how do i get an actual person to help",LABEL_0,0.9781330823898315
twitter,i ordered from you a week ago and it still doesn't seem to have left the warehouse. what's happening? as i need the items by monday at the latest i assume it will be too late now.,LABEL_0,0.9765598177909851
twitter,Happily there are camera and so you can get to the bottom of all that.,LABEL_1,0.9641916155815125
twitter,i got someone else's package. i have all their personal information. i called your customer service and they refused to refund me the items i did not receive and asked me to return a package that's not from my country and ask the post office to figure it out. help !,LABEL_0,0.9739860892295837
twitter,"a couple of times in the last couple of was when placing an order on the pp, my mastetcard is not accepted. really frustration!",LABEL_0,0.9832943677902222
twitter,i will send video. it was posted on couture.,LABEL_0,0.966113269329071
twitter,this is not what i want babe. the stock was gone after your online store went down yesternight. please bring it back,LABEL_0,0.9802826642990112
twitter,hello I sent you of,LABEL_0,0.8863012194633484
twitter,"hi, i sent you all my daughters details and 24 hours later, she still hasn't heard from you. please email her and advise if you are defending or resenting her package",LABEL_0,0.9396489858627319
twitter,how do i receive a return label to send back my order? h&m is sending my $900 order to the wrong address bc they mixed up the address. leaving me to chase up to direct while not taking any accountability. customer service is very weird and not helpful.,LABEL_0,0.9821428656578064
twitter,thanks for the prompt help and solution,LABEL_1,0.9582650065422058
twitter,not really any screenshots the pp just shuts down and boots you out. usually when you try to go back to the menu if your favourite. usually within first few minutes of going into the pp.,LABEL_0,0.9796238541603088
twitter,thank you. i've just died you and look forward to hearing from you sap,LABEL_1,0.854426383972168
twitter,give paid for next day delivery on the must and it's the word now and my item isn out for delivery. i want a refund on that sap.,LABEL_0,0.953004002571106
twitter,can i do you about a question i have?,LABEL_0,0.9162988662719727
twitter,see the difference..same day it happened with cantabill due to server issue..same day i filed a complaint with them and they have already resolved even though they are not international..and you are saying speak soon since long..thanks,LABEL_0,0.9132496118545532
twitter,what details you want boss i really don't understand..you are not gathered to pick a phone and understand the pain m going through..every time writing speak soon....  pus look into,LABEL_0,0.9836061000823975
twitter,what a surprise   your security watched my reported bug without telling me and your team didn't give a single reward. now...   now you will take any initiative . thanks you team,LABEL_0,0.8170031309127808
twitter,what a surprise   your security watched my reported bug without telling me and your team didn't give a single reward. now...   now you will take any initiative . thanks you team,LABEL_0,0.8170031309127808
twitter,"hi, i sent a do",LABEL_0,0.9060818552970886
twitter,Right now a truck arrives with dollars. On't worry.,LABEL_0,0.9719378352165222
twitter,"hello, i placed an order with you nearly a fortnight ago and it still hasn't arrived. it's supposedly 'in transit' but it seems as if it may be lost. can you help? thank you in advance",LABEL_0,0.895543098449707
twitter,now you actually answered! i will do as you requested. have a great day!,LABEL_1,0.9650206565856934
twitter,have sent a do. thank you,LABEL_1,0.7888444066047668
twitter,you just made my day. i will definitely show her this. she is a fan,LABEL_1,0.9228795766830444
twitter,they are using customers money and then simple saying we will do refund but what about using money for 2 weeks??? and illegal to take money without before shipment .,LABEL_0,0.9770883321762085
twitter,you will not get it. yes its what hm started to do,LABEL_0,0.9788199067115784
twitter,now they have poor service,LABEL_0,0.9775128960609436
twitter,is there an issue with your webster and payments. tried for 2 days to process my order & still not going thou. checked card details and all correct,LABEL_0,0.9682189226150513
twitter,"placed an order 3 weeks ago,money take from account 10 days ago but today i got reply that my order got returned. i did not receive parcel. i contracted delivery service and they told that they did not receive it.illegal to take money before shipment hm fraud",LABEL_0,0.9761970639228821
twitter,"i placed an order 3 weeks ago,money take from account 10 days ago but today i got reply that my order got returned. i did not receive parcel. i contracted delivery service and they told that they did not receive it.illegal to take money before shipment hm fraud",LABEL_0,0.977214515209198
twitter,waiting for the day   sends me the right items i ordered. literally every single time i order with them i have an issue,LABEL_0,0.9780336022377014
twitter,cheers! thank you for the follow up and helping keep unable textiles out of the handbills.,LABEL_1,0.940959095954895
twitter,"united states, woodburn, in!",LABEL_0,0.9224735498428345
twitter,hi   do you still have your garment collecting program running to drop off textiles for recalling etc?,LABEL_0,0.9656498432159424
twitter,great! sent that into your way. :),LABEL_1,0.8421911001205444
twitter,complaint by indecopi have procedures for it.,LABEL_0,0.9739171862602234
twitter,"is this all they have to say? receive a complaint for harassment and respond by thanking you for the ""feedback""? this is meaning.",LABEL_0,0.9728249311447144
twitter,"my daughters package, order no 51049771360 has just been returned to you by an post on 20/2/23 at 16.00, due to an incomplete address. please advise, a refund or will you resent, with correct address ?",LABEL_0,0.9601256251335144
twitter,after sending the details of the picked and return to hm by bluedart . still i receive a mail saying warehouse dint receive the product .so now who is at mistake me who returned /bluedart who picked and returned to hm or their warehouse.i still wonder what proof they need from us,LABEL_0,0.9816129207611084
twitter,the answers,LABEL_0,0.9351696968078613
twitter,i need to return an item from an orderbut it keeps saying there is a problem and to contact customer services what shall i do?,LABEL_0,0.9792317152023315
twitter,"hi i need to return some items but they have gone past the 28 day mark, as i've been unwell. they are unborn and still fully ragged etc. is it still possible to return for a full refund? thanks.",LABEL_0,0.9570944905281067
twitter,"hi i do'd you, could you check please?",LABEL_0,0.8212498426437378
twitter,"abhishek pain abhianand167 z704, jalvayu vicar phase 2 ,sector 20, kharghar.410210.navy lumbar. 7710051958",LABEL_0,0.8515931367874146
twitter,always fit first,LABEL_1,0.5983076095581055
twitter,"thank you, a lovely day as well!",LABEL_1,0.9609941244125366
twitter,"that she write to them??? 2 guns of empty, look for it and face it. Of it were USA they would have already taken action.",LABEL_0,0.9748018980026245
twitter,done please check,LABEL_0,0.7565242648124695
